,month,week_ofmonth,day_of_week,time_range,Binondo,Ermita,Intramuros,Malate,Paco,Pandacan,Port Area,Quiapo,Sampaloc,San Andres,Sta. Ana,Sta. Cruz,Sta. Mesa,Tondo
924,April,2nd week,Wednesday,9AM-12PM,0,0.924948726,0,0.054750235,0,0,0,0,0,0,0,0,0,0.020301039
925,April,2nd week,Wednesday,12PM-3PM,0,0.816597547,0,0.064448844,0,0.029891808,0,0,0.010311815,0,0,0.042904259,0,0.035845726
926,April,2nd week,Wednesday,3PM-6PM,0,0.481821102,0,0.076053496,0,0.070548672,0,0.062581695,0,0.007460549,0.006084331,0.253149925,0,0.04230023
927,April,2nd week,Wednesday,6PM-9PM,0,0.934729151,0,0,0,0,0,0,0.005901778,0,0,0.04911122,0,0.010257851
928,April,2nd week,Wednesday,9PM-12AM,0,0.83578339,0,0.065963061,0,0,0,0.03618545,0,0,0.00351803,0.058550069,0,0
929,April,2nd week,Thursday,12AM-3AM,0,0,0,0,0,0.655009795,0.050437251,0,0,0,0,0,0,0.294552954
930,April,2nd week,Thursday,3AM-6AM,0,0,0,0.401376147,0,0,0,0,0,0,0.064220183,0.53440367,0,0
931,April,2nd week,Thursday,6AM-9AM,0,0.642891659,0.081376244,0,0,0.094133565,0,0.083502464,0.01623659,0.009954576,0,0.067555813,0.004349087,0
932,April,2nd week,Thursday,9AM-12PM,0,0.870300916,0,0.02289577,0,0,0,0.037679895,0.003663323,0.004491932,0,0.060968164,0,0
933,April,2nd week,Thursday,12PM-3PM,0,0.928013393,0,0,0.00437128,0.011323475,0.001743862,0.020089286,0.001953125,0,0,0.03250558,0,0
934,April,2nd week,Thursday,3PM-6PM,0,0,0,0,0,0,0,0,0,0.099806202,0.081395349,0.677325581,0,0.141472868
935,April,2nd week,Thursday,6PM-9PM,0.176201373,0,0,0.343249428,0,0,0,0.282445244,0.054919908,0,0,0,0,0.143184047
936,April,2nd week,Thursday,9PM-12AM,0,0.796837566,0,0.062889315,0,0.029168663,0,0.051748922,0,0,0,0.041866315,0,0.017489219
937,April,2nd week,Friday,12AM-3AM,0,0.882072136,0,0,0,0.021525813,0,0,0.003712871,0,0,0.09268918,0,0
938,April,2nd week,Friday,3AM-6AM,0,0,0,0.137183015,0,0.636269034,0,0,0,0,0.043898565,0.182649386,0,0
939,April,2nd week,Friday,6AM-9AM,0.188198324,0,0,0,0,0.170041899,0,0.301675978,0.029329609,0,0,0.244064246,0.015712291,0.050977654
940,April,2nd week,Friday,9AM-12PM,0,0.593876644,0,0.046870902,0,0.086956074,0.006695843,0.077136112,0,0,0.007499344,0.124809642,0.004017506,0.052137933
941,April,2nd week,Friday,12PM-3PM,0,0.77997331,0,0.061558326,0,0,0,0,0.004924637,0,0.004924637,0.122940526,0,0.025678565
942,April,2nd week,Friday,3PM-6PM,0.088512566,0.546187933,0,0.043107135,0,0,0,0,0.020691308,0,0,0.229574335,0,0.071926723
943,April,2nd week,Friday,6PM-9PM,0,0,0,0.298465037,0.053439454,0.138430927,0,0.245594088,0.023877203,0,0,0.198692439,0,0.041500853
944,April,2nd week,Friday,9PM-12AM,0,0,0,0.570652174,0,0,0,0,0,0.111956522,0,0,0,0.317391304
945,April,2nd week,Saturday,12AM-3AM,0,0.908867332,0,0,0.012843285,0.033269572,0.005123651,0,0,0,0,0,0,0.039896161
946,April,2nd week,Saturday,3AM-6AM,0,0.844912994,0,0,0.047758161,0,0,0,0,0,0,0.088784453,0,0.018544392
947,April,2nd week,Saturday,6AM-9AM,0,0,0,0,0,0.460955241,0,0.408897868,0.039753959,0,0,0,0.021296764,0.069096167
948,April,2nd week,Saturday,9AM-12PM,0,0.840075774,0,0,0,0.041001894,0,0.03637129,0.007072195,0.004335929,0,0.058850768,0,0.012292149
949,April,2nd week,Saturday,12PM-3PM,0,0.622729826,0,0.0491481,0,0,0,0.08088373,0.015727392,0,0.007863696,0.196311552,0,0.027335705
950,April,2nd week,Saturday,3PM-6PM,0,0.650816283,0,0,0.018393485,0,0,0,0.01643683,0.010077282,0.01643683,0.273554989,0,0.014284302
951,April,2nd week,Saturday,6PM-9PM,0,0,0,0,0,0,0,0,0.038727524,0.047487321,0,0.644536653,0,0.269248502
952,April,2nd week,Saturday,9PM-12AM,0,0.893485561,0,0.023505709,0.008417282,0,0,0.03868368,0,0.004611596,0,0.031296172,0,0
953,April,3rd week,Sunday,12AM-3AM,0,0.791434028,0,0,0,0.173824835,0,0,0,0,0,0,0,0.034741137
954,April,3rd week,Sunday,3AM-6AM,0,0,0,0.75867052,0.13583815,0,0,0,0,0,0,0,0,0.105491329
955,April,3rd week,Sunday,6AM-9AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0
956,April,3rd week,Sunday,9AM-12PM,0,0.874572706,0,0.069024454,0,0,0.004930318,0,0.005521956,0,0,0.045950565,0,0
957,April,3rd week,Sunday,12PM-3PM,0,0,0,0.186302342,0,0,0,0.306600426,0,0,0,0.248048261,0,0.259048971
958,April,3rd week,Sunday,3PM-6PM,0,0.582130043,0.073685132,0,0,0,0,0,0,0,0,0.305854555,0,0.03833027
959,April,3rd week,Sunday,6PM-9PM,0,0.75083244,0,0.029629212,0,0,0,0.048761217,0.004740674,0,0,0.157796715,0,0.008239743
960,April,3rd week,Sunday,9PM-12AM,0,0.695743123,0,0.054910574,0.019663215,0.050936095,0,0.090367116,0,0,0,0.073109507,0,0.015270369
961,April,3rd week,Monday,12AM-3AM,0,0.918150449,0,0,0,0.033609386,0,0,0,0,0,0.048240166,0,0
962,April,3rd week,Monday,3AM-6AM,0,0,0,0,0.075335604,0.195151272,0,0,0,0,0,0.700260469,0,0.029252655
963,April,3rd week,Monday,6AM-9AM,0,0,0.891005291,0,0,0,0,0,0,0.108994709,0,0,0,0
964,April,3rd week,Monday,9AM-12PM,0,0.784248772,0,0,0,0,0,0.050931369,0,0,0,0.164819859,0,0
965,April,3rd week,Monday,12PM-3PM,0,0.712739741,0,0,0,0,0,0,0,0,0,0.224686596,0,0.062573663
966,April,3rd week,Monday,3PM-6PM,0,0.895228872,0,0.035327463,0,0,0,0.058138911,0.011304754,0,0,0,0,0
967,April,3rd week,Monday,6PM-9PM,0.299278179,0,0,0,0,0,0,0,0.09328151,0.05719045,0,0.388117712,0,0.162132149
968,April,3rd week,Monday,9PM-12AM,0,0,0,0.404780262,0,0,0,0,0,0,0,0.538936006,0,0.056283732
969,April,3rd week,Tuesday,12AM-3AM,0,0.839686948,0,0,0,0.061474375,0,0,0,0,0.010603383,0.088235294,0,0
970,April,3rd week,Tuesday,3AM-6AM,0,0,0,0,0,0.31177977,0,0,0,0,0.053777209,0.447503201,0,0.186939821
971,April,3rd week,Tuesday,6AM-9AM,0,0,0,0,0,0,0,0,0,0,0,0.939516129,0.060483871,0
972,April,3rd week,Tuesday,9AM-12PM,0,0.934970015,0,0.024597076,0,0.022816717,0,0,0.003935532,0,0,0,0,0.01368066
973,April,3rd week,Tuesday,12PM-3PM,0,0.787778304,0,0,0,0.057674088,0,0,0.009947892,0,0.009947892,0.082780673,0,0.051871151
974,April,3rd week,Tuesday,3PM-6PM,0,0.934827671,0.029582265,0,0,0,0,0,0.0029512,0,0.0029512,0.024558198,0,0.005129466
975,April,3rd week,Tuesday,6PM-9PM,0,0.808295192,0,0.021264531,0,0.039450768,0,0,0,0,0,0.113248815,0,0.017740694
976,April,3rd week,Tuesday,9PM-12AM,0,0.794458378,0,0.188104622,0,0,0,0,0,0,0,0,0,0.017437
977,April,3rd week,Wednesday,12AM-3AM,0,0,0.39943074,0,0,0.462049336,0,0,0,0,0,0,0,0.138519924
978,April,3rd week,Wednesday,3AM-6AM,0,0.768839575,0,0,0.04345816,0.056287564,0,0,0,0,0,0.080790569,0,0.050624133
979,April,3rd week,Wednesday,6AM-9AM,0.555098208,0,0,0,0,0,0,0.444901792,0,0,0,0,0,0
980,April,3rd week,Wednesday,9AM-12PM,0,0.924948726,0,0.054750235,0,0,0,0,0,0,0,0,0,0.020301039
981,April,3rd week,Wednesday,12PM-3PM,0,0.816597547,0,0.064448844,0,0.029891808,0,0,0.010311815,0,0,0.042904259,0,0.035845726
982,April,3rd week,Wednesday,3PM-6PM,0,0.481821102,0,0.076053496,0,0.070548672,0,0.062581695,0,0.007460549,0.006084331,0.253149925,0,0.04230023
983,April,3rd week,Wednesday,6PM-9PM,0,0.934729151,0,0,0,0,0,0,0.005901778,0,0,0.04911122,0,0.010257851
984,April,3rd week,Wednesday,9PM-12AM,0,0.83578339,0,0.065963061,0,0,0,0.03618545,0,0,0.00351803,0.058550069,0,0
985,April,3rd week,Thursday,12AM-3AM,0,0,0,0,0,0.655009795,0.050437251,0,0,0,0,0,0,0.294552954
986,April,3rd week,Thursday,3AM-6AM,0,0,0,0.401376147,0,0,0,0,0,0,0.064220183,0.53440367,0,0
987,April,3rd week,Thursday,6AM-9AM,0,0.642891659,0.081376244,0,0,0.094133565,0,0.083502464,0.01623659,0.009954576,0,0.067555813,0.004349087,0
988,April,3rd week,Thursday,9AM-12PM,0,0.870300916,0,0.02289577,0,0,0,0.037679895,0.003663323,0.004491932,0,0.060968164,0,0
989,April,3rd week,Thursday,12PM-3PM,0,0.928013393,0,0,0.00437128,0.011323475,0.001743862,0.020089286,0.001953125,0,0,0.03250558,0,0
990,April,3rd week,Thursday,3PM-6PM,0,0,0,0,0,0,0,0,0,0.099806202,0.081395349,0.677325581,0,0.141472868
991,April,3rd week,Thursday,6PM-9PM,0.176201373,0,0,0.343249428,0,0,0,0.282445244,0.054919908,0,0,0,0,0.143184047
992,April,3rd week,Thursday,9PM-12AM,0,0.796837566,0,0.062889315,0,0.029168663,0,0.051748922,0,0,0,0.041866315,0,0.017489219
993,April,3rd week,Friday,12AM-3AM,0,0.882072136,0,0,0,0.021525813,0,0,0.003712871,0,0,0.09268918,0,0
994,April,3rd week,Friday,3AM-6AM,0,0,0,0.137183015,0,0.636269034,0,0,0,0,0.043898565,0.182649386,0,0
995,April,3rd week,Friday,6AM-9AM,0.188198324,0,0,0,0,0.170041899,0,0.301675978,0.029329609,0,0,0.244064246,0.015712291,0.050977654
996,April,3rd week,Friday,9AM-12PM,0,0.593876644,0,0.046870902,0,0.086956074,0.006695843,0.077136112,0,0,0.007499344,0.124809642,0.004017506,0.052137933
997,April,3rd week,Friday,12PM-3PM,0,0.77997331,0,0.061558326,0,0,0,0,0.004924637,0,0.004924637,0.122940526,0,0.025678565
998,April,3rd week,Friday,3PM-6PM,0.088512566,0.546187933,0,0.043107135,0,0,0,0,0.020691308,0,0,0.229574335,0,0.071926723
999,April,3rd week,Friday,6PM-9PM,0,0,0,0.298465037,0.053439454,0.138430927,0,0.245594088,0.023877203,0,0,0.198692439,0,0.041500853
1000,April,3rd week,Friday,9PM-12AM,0,0,0,0.570652174,0,0,0,0,0,0.111956522,0,0,0,0.317391304
1001,April,3rd week,Saturday,12AM-3AM,0,0.908867332,0,0,0.012843285,0.033269572,0.005123651,0,0,0,0,0,0,0.039896161
1002,April,3rd week,Saturday,3AM-6AM,0,0.844912994,0,0,0.047758161,0,0,0,0,0,0,0.088784453,0,0.018544392
1003,April,3rd week,Saturday,6AM-9AM,0,0,0,0,0,0.460955241,0,0.408897868,0.039753959,0,0,0,0.021296764,0.069096167
1004,April,3rd week,Saturday,9AM-12PM,0,0.840075774,0,0,0,0.041001894,0,0.03637129,0.007072195,0.004335929,0,0.058850768,0,0.012292149
1005,April,3rd week,Saturday,12PM-3PM,0,0.622729826,0,0.0491481,0,0,0,0.08088373,0.015727392,0,0.007863696,0.196311552,0,0.027335705
1006,April,3rd week,Saturday,3PM-6PM,0,0.650816283,0,0,0.018393485,0,0,0,0.01643683,0.010077282,0.01643683,0.273554989,0,0.014284302
1007,April,3rd week,Saturday,6PM-9PM,0,0,0,0,0,0,0,0,0.038727524,0.047487321,0,0.644536653,0,0.269248502
1008,April,3rd week,Saturday,9PM-12AM,0,0.893485561,0,0.023505709,0.008417282,0,0,0.03868368,0,0.004611596,0,0.031296172,0,0
1009,April,4th week,Sunday,12AM-3AM,0,0.791434028,0,0,0,0.173824835,0,0,0,0,0,0,0,0.034741137
1010,April,4th week,Sunday,3AM-6AM,0,0,0,0.75867052,0.13583815,0,0,0,0,0,0,0,0,0.105491329
1011,April,4th week,Sunday,6AM-9AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1012,April,4th week,Sunday,9AM-12PM,0,0.874572706,0,0.069024454,0,0,0.004930318,0,0.005521956,0,0,0.045950565,0,0
1013,April,4th week,Sunday,12PM-3PM,0,0,0,0.186302342,0,0,0,0.306600426,0,0,0,0.248048261,0,0.259048971
1014,April,4th week,Sunday,3PM-6PM,0,0.582130043,0.073685132,0,0,0,0,0,0,0,0,0.305854555,0,0.03833027
1015,April,4th week,Sunday,6PM-9PM,0,0.75083244,0,0.029629212,0,0,0,0.048761217,0.004740674,0,0,0.157796715,0,0.008239743
1016,April,4th week,Sunday,9PM-12AM,0,0.695743123,0,0.054910574,0.019663215,0.050936095,0,0.090367116,0,0,0,0.073109507,0,0.015270369
1017,April,4th week,Monday,12AM-3AM,0,0.918150449,0,0,0,0.033609386,0,0,0,0,0,0.048240166,0,0
1018,April,4th week,Monday,3AM-6AM,0,0,0,0,0.075335604,0.195151272,0,0,0,0,0,0.700260469,0,0.029252655
1019,April,4th week,Monday,6AM-9AM,0,0,0.891005291,0,0,0,0,0,0,0.108994709,0,0,0,0
1020,April,4th week,Monday,9AM-12PM,0,0.784248772,0,0,0,0,0,0.050931369,0,0,0,0.164819859,0,0
1021,April,4th week,Monday,12PM-3PM,0,0.712739741,0,0,0,0,0,0,0,0,0,0.224686596,0,0.062573663
1022,April,4th week,Monday,3PM-6PM,0,0.895228872,0,0.035327463,0,0,0,0.058138911,0.011304754,0,0,0,0,0
1023,April,4th week,Monday,6PM-9PM,0.299278179,0,0,0,0,0,0,0,0.09328151,0.05719045,0,0.388117712,0,0.162132149
1024,April,4th week,Monday,9PM-12AM,0,0,0,0.404780262,0,0,0,0,0,0,0,0.538936006,0,0.056283732
1025,April,4th week,Tuesday,12AM-3AM,0,0.839686948,0,0,0,0.061474375,0,0,0,0,0.010603383,0.088235294,0,0
1026,April,4th week,Tuesday,3AM-6AM,0,0,0,0,0,0.31177977,0,0,0,0,0.053777209,0.447503201,0,0.186939821
1027,April,4th week,Tuesday,6AM-9AM,0,0,0,0,0,0,0,0,0,0,0,0.939516129,0.060483871,0
1028,April,4th week,Tuesday,9AM-12PM,0,0.934970015,0,0.024597076,0,0.022816717,0,0,0.003935532,0,0,0,0,0.01368066
1029,April,4th week,Tuesday,12PM-3PM,0,0.787778304,0,0,0,0.057674088,0,0,0.009947892,0,0.009947892,0.082780673,0,0.051871151
1030,April,4th week,Tuesday,3PM-6PM,0,0.934827671,0.029582265,0,0,0,0,0,0.0029512,0,0.0029512,0.024558198,0,0.005129466
1031,April,4th week,Tuesday,6PM-9PM,0,0.808295192,0,0.021264531,0,0.039450768,0,0,0,0,0,0.113248815,0,0.017740694
1032,April,4th week,Tuesday,9PM-12AM,0,0.794458378,0,0.188104622,0,0,0,0,0,0,0,0,0,0.017437
1033,April,4th week,Wednesday,12AM-3AM,0,0,0.39943074,0,0,0.462049336,0,0,0,0,0,0,0,0.138519924
1034,April,4th week,Wednesday,3AM-6AM,0,0.768839575,0,0,0.04345816,0.056287564,0,0,0,0,0,0.080790569,0,0.050624133
1035,April,4th week,Wednesday,6AM-9AM,0.555098208,0,0,0,0,0,0,0.444901792,0,0,0,0,0,0
1036,April,4th week,Wednesday,9AM-12PM,0,0.924948726,0,0.054750235,0,0,0,0,0,0,0,0,0,0.020301039
1037,April,4th week,Wednesday,12PM-3PM,0,0.816597547,0,0.064448844,0,0.029891808,0,0,0.010311815,0,0,0.042904259,0,0.035845726
1038,April,4th week,Wednesday,3PM-6PM,0,0.481821102,0,0.076053496,0,0.070548672,0,0.062581695,0,0.007460549,0.006084331,0.253149925,0,0.04230023
1039,April,4th week,Wednesday,6PM-9PM,0,0.934729151,0,0,0,0,0,0,0.005901778,0,0,0.04911122,0,0.010257851
1040,April,4th week,Wednesday,9PM-12AM,0,0.83578339,0,0.065963061,0,0,0,0.03618545,0,0,0.00351803,0.058550069,0,0
1041,April,4th week,Thursday,12AM-3AM,0,0,0,0,0,0.655009795,0.050437251,0,0,0,0,0,0,0.294552954
1042,April,4th week,Thursday,3AM-6AM,0,0,0,0.401376147,0,0,0,0,0,0,0.064220183,0.53440367,0,0
1043,April,4th week,Thursday,6AM-9AM,0,0.642891659,0.081376244,0,0,0.094133565,0,0.083502464,0.01623659,0.009954576,0,0.067555813,0.004349087,0
1044,April,4th week,Thursday,9AM-12PM,0,0.870300916,0,0.02289577,0,0,0,0.037679895,0.003663323,0.004491932,0,0.060968164,0,0
1045,April,4th week,Thursday,12PM-3PM,0,0.928013393,0,0,0.00437128,0.011323475,0.001743862,0.020089286,0.001953125,0,0,0.03250558,0,0
1046,April,4th week,Thursday,3PM-6PM,0,0,0,0,0,0,0,0,0,0.099806202,0.081395349,0.677325581,0,0.141472868
1047,April,4th week,Thursday,6PM-9PM,0.176201373,0,0,0.343249428,0,0,0,0.282445244,0.054919908,0,0,0,0,0.143184047
1048,April,4th week,Thursday,9PM-12AM,0,0.796837566,0,0.062889315,0,0.029168663,0,0.051748922,0,0,0,0.041866315,0,0.017489219
1049,April,4th week,Friday,12AM-3AM,0,0.882072136,0,0,0,0.021525813,0,0,0.003712871,0,0,0.09268918,0,0
1050,April,4th week,Friday,3AM-6AM,0,0,0,0.137183015,0,0.636269034,0,0,0,0,0.043898565,0.182649386,0,0
1051,April,4th week,Friday,6AM-9AM,0.188198324,0,0,0,0,0.170041899,0,0.301675978,0.029329609,0,0,0.244064246,0.015712291,0.050977654
1052,April,4th week,Friday,9AM-12PM,0,0.593876644,0,0.046870902,0,0.086956074,0.006695843,0.077136112,0,0,0.007499344,0.124809642,0.004017506,0.052137933
1053,April,4th week,Friday,12PM-3PM,0,0.77997331,0,0.061558326,0,0,0,0,0.004924637,0,0.004924637,0.122940526,0,0.025678565
1054,April,4th week,Friday,3PM-6PM,0.088512566,0.546187933,0,0.043107135,0,0,0,0,0.020691308,0,0,0.229574335,0,0.071926723
1055,April,4th week,Friday,6PM-9PM,0,0,0,0.298465037,0.053439454,0.138430927,0,0.245594088,0.023877203,0,0,0.198692439,0,0.041500853
1056,April,4th week,Friday,9PM-12AM,0,0,0,0.570652174,0,0,0,0,0,0.111956522,0,0,0,0.317391304
1057,April,4th week,Saturday,12AM-3AM,0,0.908867332,0,0,0.012843285,0.033269572,0.005123651,0,0,0,0,0,0,0.039896161
1058,April,4th week,Saturday,3AM-6AM,0,0.844912994,0,0,0.047758161,0,0,0,0,0,0,0.088784453,0,0.018544392
1059,April,4th week,Saturday,6AM-9AM,0,0,0,0,0,0.460955241,0,0.408897868,0.039753959,0,0,0,0.021296764,0.069096167
1060,April,4th week,Saturday,9AM-12PM,0,0.840075774,0,0,0,0.041001894,0,0.03637129,0.007072195,0.004335929,0,0.058850768,0,0.012292149
1061,April,4th week,Saturday,12PM-3PM,0,0.622729826,0,0.0491481,0,0,0,0.08088373,0.015727392,0,0.007863696,0.196311552,0,0.027335705
1062,April,4th week,Saturday,3PM-6PM,0,0.650816283,0,0,0.018393485,0,0,0,0.01643683,0.010077282,0.01643683,0.273554989,0,0.014284302
1063,April,4th week,Saturday,6PM-9PM,0,0,0,0,0,0,0,0,0.038727524,0.047487321,0,0.644536653,0,0.269248502
1064,April,4th week,Saturday,9PM-12AM,0,0.893485561,0,0.023505709,0.008417282,0,0,0.03868368,0,0.004611596,0,0.031296172,0,0
1065,April,5th week,Sunday,12AM-3AM,0,0.791434028,0,0,0,0.173824835,0,0,0,0,0,0,0,0.034741137
1066,April,5th week,Sunday,3AM-6AM,0,0,0,0.75867052,0.13583815,0,0,0,0,0,0,0,0,0.105491329
1067,April,5th week,Sunday,6AM-9AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1068,April,5th week,Sunday,9AM-12PM,0,0.874572706,0,0.069024454,0,0,0.004930318,0,0.005521956,0,0,0.045950565,0,0
1069,April,5th week,Sunday,12PM-3PM,0,0,0,0.186302342,0,0,0,0.306600426,0,0,0,0.248048261,0,0.259048971
1070,April,5th week,Sunday,3PM-6PM,0,0.582130043,0.073685132,0,0,0,0,0,0,0,0,0.305854555,0,0.03833027
1071,April,5th week,Sunday,6PM-9PM,0,0.75083244,0,0.029629212,0,0,0,0.048761217,0.004740674,0,0,0.157796715,0,0.008239743
1072,April,5th week,Sunday,9PM-12AM,0,0.695743123,0,0.054910574,0.019663215,0.050936095,0,0.090367116,0,0,0,0.073109507,0,0.015270369
1073,April,5th week,Monday,12AM-3AM,0,0.918150449,0,0,0,0.033609386,0,0,0,0,0,0.048240166,0,0
1074,April,5th week,Monday,3AM-6AM,0,0,0,0,0.075335604,0.195151272,0,0,0,0,0,0.700260469,0,0.029252655
1075,April,5th week,Monday,6AM-9AM,0,0,0.891005291,0,0,0,0,0,0,0.108994709,0,0,0,0
1076,April,5th week,Monday,9AM-12PM,0,0.784248772,0,0,0,0,0,0.050931369,0,0,0,0.164819859,0,0
1077,April,5th week,Monday,12PM-3PM,0,0.712739741,0,0,0,0,0,0,0,0,0,0.224686596,0,0.062573663
1078,April,5th week,Monday,3PM-6PM,0,0.895228872,0,0.035327463,0,0,0,0.058138911,0.011304754,0,0,0,0,0
1079,April,5th week,Monday,6PM-9PM,0.299278179,0,0,0,0,0,0,0,0.09328151,0.05719045,0,0.388117712,0,0.162132149
1080,April,5th week,Monday,9PM-12AM,0,0,0,0.404780262,0,0,0,0,0,0,0,0.538936006,0,0.056283732
1081,April,5th week,Tuesday,12AM-3AM,0,0.839686948,0,0,0,0.061474375,0,0,0,0,0.010603383,0.088235294,0,0
1082,April,5th week,Tuesday,3AM-6AM,0,0,0,0,0,0.31177977,0,0,0,0,0.053777209,0.447503201,0,0.186939821
1083,April,5th week,Tuesday,6AM-9AM,0,0,0,0,0,0,0,0,0,0,0,0.939516129,0.060483871,0
1084,April,5th week,Tuesday,9AM-12PM,0,0.934970015,0,0.024597076,0,0.022816717,0,0,0.003935532,0,0,0,0,0.01368066
1085,April,5th week,Tuesday,12PM-3PM,0,0.787778304,0,0,0,0.057674088,0,0,0.009947892,0,0.009947892,0.082780673,0,0.051871151
1086,April,5th week,Tuesday,3PM-6PM,0,0.934827671,0.029582265,0,0,0,0,0,0.0029512,0,0.0029512,0.024558198,0,0.005129466
1087,April,5th week,Tuesday,6PM-9PM,0,0.808295192,0,0.021264531,0,0.039450768,0,0,0,0,0,0.113248815,0,0.017740694
1088,April,5th week,Tuesday,9PM-12AM,0,0.794458378,0,0.188104622,0,0,0,0,0,0,0,0,0,0.017437
1089,April,5th week,Wednesday,12AM-3AM,0,0,0.39943074,0,0,0.462049336,0,0,0,0,0,0,0,0.138519924
1090,April,5th week,Wednesday,3AM-6AM,0,0.768839575,0,0,0.04345816,0.056287564,0,0,0,0,0,0.080790569,0,0.050624133
1091,April,5th week,Wednesday,6AM-9AM,0.555098208,0,0,0,0,0,0,0.444901792,0,0,0,0,0,0
1092,April,5th week,Wednesday,9AM-12PM,0,0.924948726,0,0.054750235,0,0,0,0,0,0,0,0,0,0.020301039
1093,April,5th week,Wednesday,12PM-3PM,0,0.816597547,0,0.064448844,0,0.029891808,0,0,0.010311815,0,0,0.042904259,0,0.035845726
1094,April,5th week,Wednesday,3PM-6PM,0,0.481821102,0,0.076053496,0,0.070548672,0,0.062581695,0,0.007460549,0.006084331,0.253149925,0,0.04230023
1095,April,5th week,Wednesday,6PM-9PM,0,0.934729151,0,0,0,0,0,0,0.005901778,0,0,0.04911122,0,0.010257851
1096,April,5th week,Wednesday,9PM-12AM,0,0.83578339,0,0.065963061,0,0,0,0.03618545,0,0,0.00351803,0.058550069,0,0
1097,April,5th week,Thursday,12AM-3AM,0,0,0,0,0,0.655009795,0.050437251,0,0,0,0,0,0,0.294552954
1098,April,5th week,Thursday,3AM-6AM,0,0,0,0.401376147,0,0,0,0,0,0,0.064220183,0.53440367,0,0
1099,April,5th week,Thursday,6AM-9AM,0,0.642891659,0.081376244,0,0,0.094133565,0,0.083502464,0.01623659,0.009954576,0,0.067555813,0.004349087,0
1100,April,5th week,Thursday,9AM-12PM,0,0.870300916,0,0.02289577,0,0,0,0.037679895,0.003663323,0.004491932,0,0.060968164,0,0
1101,April,5th week,Thursday,12PM-3PM,0,0.928013393,0,0,0.00437128,0.011323475,0.001743862,0.020089286,0.001953125,0,0,0.03250558,0,0
1102,April,5th week,Thursday,3PM-6PM,0,0,0,0,0,0,0,0,0,0.099806202,0.081395349,0.677325581,0,0.141472868
1103,April,5th week,Thursday,6PM-9PM,0.176201373,0,0,0.343249428,0,0,0,0.282445244,0.054919908,0,0,0,0,0.143184047
1104,April,5th week,Thursday,9PM-12AM,0,0.796837566,0,0.062889315,0,0.029168663,0,0.051748922,0,0,0,0.041866315,0,0.017489219
1105,April,5th week,Friday,12AM-3AM,0,0.882072136,0,0,0,0.021525813,0,0,0.003712871,0,0,0.09268918,0,0
1106,April,5th week,Friday,3AM-6AM,0,0,0,0.137183015,0,0.636269034,0,0,0,0,0.043898565,0.182649386,0,0
1107,April,5th week,Friday,6AM-9AM,0.188198324,0,0,0,0,0.170041899,0,0.301675978,0.029329609,0,0,0.244064246,0.015712291,0.050977654
1108,April,5th week,Friday,9AM-12PM,0,0.593876644,0,0.046870902,0,0.086956074,0.006695843,0.077136112,0,0,0.007499344,0.124809642,0.004017506,0.052137933
1109,April,5th week,Friday,12PM-3PM,0,0.77997331,0,0.061558326,0,0,0,0,0.004924637,0,0.004924637,0.122940526,0,0.025678565
1110,April,5th week,Friday,3PM-6PM,0.088512566,0.546187933,0,0.043107135,0,0,0,0,0.020691308,0,0,0.229574335,0,0.071926723
1111,April,5th week,Friday,6PM-9PM,0,0,0,0.298465037,0.053439454,0.138430927,0,0.245594088,0.023877203,0,0,0.198692439,0,0.041500853
1112,April,5th week,Friday,9PM-12AM,0,0,0,0.570652174,0,0,0,0,0,0.111956522,0,0,0,0.317391304
1113,April,5th week,Saturday,12AM-3AM,0,0.908867332,0,0,0.012843285,0.033269572,0.005123651,0,0,0,0,0,0,0.039896161
1114,April,5th week,Saturday,3AM-6AM,0,0.844912994,0,0,0.047758161,0,0,0,0,0,0,0.088784453,0,0.018544392
1115,April,5th week,Saturday,6AM-9AM,0,0,0,0,0,0.460955241,0,0.408897868,0.039753959,0,0,0,0.021296764,0.069096167
1116,April,5th week,Saturday,9AM-12PM,0,0.840075774,0,0,0,0.041001894,0,0.03637129,0.007072195,0.004335929,0,0.058850768,0,0.012292149
1117,April,5th week,Saturday,12PM-3PM,0,0.622729826,0,0.0491481,0,0,0,0.08088373,0.015727392,0,0.007863696,0.196311552,0,0.027335705
1118,April,5th week,Saturday,3PM-6PM,0,0.650816283,0,0,0.018393485,0,0,0,0.01643683,0.010077282,0.01643683,0.273554989,0,0.014284302
1119,April,5th week,Saturday,6PM-9PM,0,0,0,0,0,0,0,0,0.038727524,0.047487321,0,0.644536653,0,0.269248502
1120,April,5th week,Saturday,9PM-12AM,0,0.893485561,0,0.023505709,0.008417282,0,0,0.03868368,0,0.004611596,0,0.031296172,0,0
1121,May,1st week,Sunday,12AM-3AM,0,0.791434028,0,0,0,0.173824835,0,0,0,0,0,0,0,0.034741137
1122,May,1st week,Sunday,3AM-6AM,0,0,0,0.75867052,0.13583815,0,0,0,0,0,0,0,0,0.105491329
1123,May,1st week,Sunday,6AM-9AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0
